"school_id";"gender";"immigration";"language";"hisced";"grade_rep";"fear_failure";"belonging";"bullied";"home_poss";"cult_poss";"edu_resources";"family_wealth";"ESCS_status";"teacher_support";"emo_sup";"learn_time_math";"learn_time_read";"learn_time_scie";"math";"read";"scie";"stud_teach_ratio";"short_edu_mat";"short_edu_staff";"stu_behav";"teach_behav";"teach_multicult"
75200134;0;1;0;6;0;0.4637;-0.0553;-0.7823;0.5078;-0.4983;0.0477;1.1729;1.1105;-0.3673;1.0346;180;180;180;509.356;614.618;559.926;10.0811;-1.4212;-0.7828;1.0091;-0.0452;1.2836
75200134;0;1;0;5;0;-0.687;2.7249;-0.7823;3.4724;1.6414;1.1793;4.3924;1.136;-0.0037;0.5029;195;195;390;453.364;429.077;468.644;10.0811;-1.4212;-0.7828;1.0091;-0.0452;1.2836
75200134;0;1;0;6;0;0.4637;-0.5878;0.2907;0.3986;0.5278;-0.3487;0.4027;0.8633;0.7015;0.2127;180;180;180;577.145;583.456;610.73;10.0811;-1.4212;-0.7828;1.0091;-0.0452;1.2836
75200134;0;1;0;6;0;0.4637;0.6818;1.4721;1.4375;0.7639;-0.3487;1.9291;1.417;1.314;0.2169;180;180;180;556.587;530.269;548.67;10.0811;-1.4212;-0.7828;1.0091;-0.0452;1.2836
75200134;0;1;0;5;0;0.8207;-0.1657;0.1462;0.013;-0.5849;-0.7806;0.1923;0.5854;-0.3882;-1.7671;180;180;180;523.141;491.457;511.379;10.0811;-1.4212;-0.7828;1.0091;-0.0452;1.2836
75200134;1;1;0;2;0;-0.687;0.4581;0.2308;1.0028;-0.8586;1.1793;3.0522;-0.0375;-0.7769;-0.6576;180;180;180;485.915;485.466;449.208;10.0811;-1.4212;-0.7828;1.0091;-0.0452;1.2836
75200135;0;1;0;5;0;0.9606;-0.0358;-0.7823;-0.1524;-0.1364;-0.1357;-0.6214;0.0061;0.3485;-0.6576;180;120;180;498.31;566.03;522.942;9.4909;0.1;1.5435;0.4147;1.1822;-0.9058
75200135;0;1;0;5;0;0.4637;-0.044;0.2907;0.5002;0.6472;1.1793;0.1355;0.754;1.314;-0.6576;165;110;165;516.129;678.897;667.83;9.4909;0.1;1.5435;0.4147;1.1822;-0.9058
75200135;0;1;0;4;0;0.4637;0.4951;0.8233;0.4978;0.931;0.6184;-0.0312;-0.5366;-0.0037;-0.6576;180;120;180;482.533;527.383;431.674;9.4909;0.1;1.5435;0.4147;1.1822;-0.9058
75200135;0;1;0;5;0;1.8905;-0.3184;-0.7823;-0.1186;-0.5849;1.1793;0.1087;-0.3201;-0.7074;-1.8624;180;120;180;573.121;504.928;492.239;9.4909;0.1;1.5435;0.4147;1.1822;-0.9058
75200135;1;1;0;4;0;-0.687;-0.508;0.2907;0.9092;0.1417;-0.6624;1.6558;0.2146;-0.2327;1.0346;180;240;180;416.587;424.708;364.1;9.4909;0.1;1.5435;0.4147;1.1822;-0.9058
75200135;0;1;0;4;0;0.1097;-1.1224;-0.7823;0.3094;1.3363;-0.9191;-0.1965;-0.7955;1.314;-0.6576;180;240;180;567.538;562.18;545.36;9.4909;0.1;1.5435;0.4147;1.1822;-0.9058
75200135;0;1;0;4;0;-0.687;0.6818;-0.7823;1.0398;1.6414;1.1793;0.1988;-0.0243;0.7015;-1.0691;150;100;150;520.155;522.316;483.033;9.4909;0.1;1.5435;0.4147;1.1822;-0.9058
75200135;1;1;0;6;0;-0.7592;-0.8454;1.5082;1.587;1.6414;1.1793;0.7677;1.713;1.314;-0.6576;180;180;180;575.126;549.958;528.337;9.4909;0.1;1.5435;0.4147;1.1822;-0.9058
75200135;0;1;0;6;0;0.052;0.0348;0.2907;0.322;0.9334;1.1793;-0.5846;0.7263;1.314;1.0346;150;100;150;433.46;517.31;497.389;9.4909;0.1;1.5435;0.4147;1.1822;-0.9058
75200135;1;1;0;6;0;1.4083;-0.4415;0.2907;1.1117;1.6414;1.1793;0.3176;0.157;-0.3971;0.3586;180;180;180;545.719;550.487;567.667;9.4909;0.1;1.5435;0.4147;1.1822;-0.9058
75200135;0;1;0;6;0;0.3335;-0.6659;-0.7823;0.3384;-0.8586;0.0477;0.9651;0.9519;0.061;0.2127;180;120;180;469.745;481.755;504.825;9.4909;0.1;1.5435;0.4147;1.1822;-0.9058
75200135;0;1;0;3;0;-0.4342;-0.9694;-0.7823;-0.3396;-0.8586;-0.8243;0.0341;-0.9392;1.314;-0.6576;180;120;180;524.348;539.255;504.647;9.4909;0.1;1.5435;0.4147;1.1822;-0.9058
75200135;0;1;2;6;0;-0.4342;-0.9855;0.7703;0.3;0.2363;-0.4396;0.2558;0.3039;0.6259;-1.3939;180;180;180;444.359;446.871;417.962;9.4909;0.1;1.5435;0.4147;1.1822;-0.9058
75200135;1;1;0;6;0;-0.4342;-0.0845;0.8615;-0.2809;-1.2382;-0.8243;0.4914;0.6898;1.314;-0.6576;180;180;180;497.192;441.276;522.082;9.4909;0.1;1.5435;0.4147;1.1822;-0.9058
75200135;1;1;2;2;0;1.4083;2.7249;-0.7823;-0.9751;-1.9023;0.2646;-0.6424;-1.6409;-0.2533;-0.6576;180;180;180;475.118;438.82;415.635;9.4909;0.1;1.5435;0.4147;1.1822;-0.9058
75200135;0;1;0;5;0;-0.13;-0.3184;1.1625;0.3647;0.3269;-0.5372;0.4907;0.3849;0.7015;-0.6576;180;180;180;582.602;489.12;512.116;9.4909;0.1;1.5435;0.4147;1.1822;-0.9058
75200135;0;1;0;6;0;-0.1748;-0.1903;-0.7823;0.7632;0.1397;-1.0118;0.8164;-0.0549;-0.5575;-1.3914;180;120;240;509.081;488.507;483.205;9.4909;0.1;1.5435;0.4147;1.1822;-0.9058
75200135;0;1;0;4;0;-1.8939;-0.8378;0.7703;-0.6753;1.6414;-1.0527;-2.1371;-0.7972;-0.2023;1.0346;150;150;150;442.364;396.499;312.565;9.4909;0.1;1.5435;0.4147;1.1822;-0.9058
75200135;0;1;0;6;0;1.8905;-0.7908;-0.7823;0.0478;-0.5849;-0.8243;1.1352;0.7148;0.3485;1.0346;240;120;60;419.342;457.778;437.522;9.4909;0.1;1.5435;0.4147;1.1822;-0.9058
75200136;1;1;0;6;0;0.5949;0.0348;1.7316;0.0192;-0.8586;-0.8243;0.8269;0.3576;1.314;-0.6576;150;1350;150;443.174;498.484;464.99;10.375;0.4997;-0.0019;0.8156;0.6741;-0.2031
75200136;1;1;0;4;0;-0.3799;1.4685;-0.7823;0.2668;-0.8586;-0.4903;0.7983;-0.5905;1.314;-0.6576;165;165;165;479.545;459.148;438.75;10.375;0.4997;-0.0019;0.8156;0.6741;-0.2031
75200136;0;1;0;4;0;0.8794;-1.0499;1.7316;-0.5887;0.1926;-0.9779;-0.8292;-0.1808;0.4522;-0.6576;150;150;100;497.737;513.978;452.089;10.375;0.4997;-0.0019;0.8156;0.6741;-0.2031
75200136;0;1;0;3;0;0.052;0.3018;-0.7823;0.394;-0.8586;-0.4396;0.9367;0.5041;0.1597;-0.6576;150;200;150;493.068;530.986;451.02;10.375;0.4997;-0.0019;0.8156;0.6741;-0.2031
75200136;0;1;0;6;0;-0.13;-0.3184;0.1462;1.0646;0.7639;1.1793;0.4385;1.308;0.039;0.2127;180;180;240;660.398;647.346;649.392;10.375;0.4997;-0.0019;0.8156;0.6741;-0.2031
75200136;0;1;0;6;0;0.1097;-0.3184;0.8615;0.0227;0.2363;-1.8124;0.7375;0.6699;-1.1481;-0.6576;180;180;180;346.16;448.981;385.753;10.375;0.4997;-0.0019;0.8156;0.6741;-0.2031
75200136;1;1;0;4;0;0.8794;-0.3184;-0.7823;-0.4942;0.1926;-0.8243;-0.2224;-0.101;-0.2251;-0.6576;165;165;165;551.444;563.44;533.09;10.375;0.4997;-0.0019;0.8156;0.6741;-0.2031
75200136;1;1;0;6;0;-0.687;1.4903;-0.7823;-0.0428;-0.3238;-0.8243;0.688;-0.0858;1.314;1.0346;135;135;180;466.758;448.794;426.101;10.375;0.4997;-0.0019;0.8156;0.6741;-0.2031
75200136;0;1;0;6;0;0.4637;-1.1612;2.0604;0.3191;1.6414;-1.0527;-0.2909;1.0565;0.4394;-0.6576;150;150;150;633.343;665.934;634.469;10.375;0.4997;-0.0019;0.8156;0.6741;-0.2031
75200136;1;1;0;4;0;0.4637;0.1108;-0.7823;-0.6418;-1.2382;1.1793;-0.4801;-0.2213;0.7628;1.0346;195;195;195;518.26;554.632;497.208;10.375;0.4997;-0.0019;0.8156;0.6741;-0.2031
75200136;1;1;0;6;0;-0.687;-0.224;0.2308;0.3427;0.0983;-0.4396;0.8681;0.8053;0.385;-0.6576;150;150;150;408.009;424.268;375.16;10.375;0.4997;-0.0019;0.8156;0.6741;-0.2031
75200136;1;1;0;2;0;-0.687;0.6818;0.2907;-0.1067;-0.8586;-0.9779;0.7698;-0.9144;-2.7106;-0.6576;165;165;220;479.763;318.321;419.841;10.375;0.4997;-0.0019;0.8156;0.6741;-0.2031
75200136;1;1;0;6;0;-0.687;0.1935;0.2907;-0.2909;-0.4983;-1.5746;0.6169;0.5884;-0.3673;-0.6576;165;165;165;417.898;464.759;440.835;10.375;0.4997;-0.0019;0.8156;0.6741;-0.2031
75200136;0;1;0;5;0;0.4637;-0.445;0.7703;-0.4203;-0.4983;-1.0118;-0.1726;-0.1073;-0.4377;-0.6576;180;180;180;536.354;528.564;505.469;10.375;0.4997;-0.0019;0.8156;0.6741;-0.2031
75200136;0;1;0;5;0;1.8905;0.4951;-0.7823;-0.0125;0.4075;-1.8124;0.649;0.2253;-1.1481;0.2127;180;180;180;463.842;510.336;466.964;10.375;0.4997;-0.0019;0.8156;0.6741;-0.2031
75200136;1;1;0;6;0;-0.13;-0.3184;0.2907;1.5652;1.6414;1.1793;0.5497;1.3493;0.6259;1.0346;165;1485;220;718.418;765.716;752.191;10.375;0.4997;-0.0019;0.8156;0.6741;-0.2031
75200136;0;1;0;5;0;-0.687;0.3692;0.7703;-0.7011;-0.4983;-1.3873;-0.1985;-0.0661;1.314;1.0346;150;150;200;513.126;546.99;506.306;10.375;0.4997;-0.0019;0.8156;0.6741;-0.2031
75200136;0;1;0;5;0;-0.3799;-0.4509;-0.7823;1.3572;1.6414;-0.6853;0.9705;0.7718;-0.3971;1.0346;180;180;180;621.369;668.973;543.22;10.375;0.4997;-0.0019;0.8156;0.6741;-0.2031
75200136;1;1;0;4;0;-0.687;0.6818;1.8279;-0.2731;-0.5849;-1.8124;0.4877;-0.8853;1.314;-0.6576;180;180;180;527.159;427.451;515.006;10.375;0.4997;-0.0019;0.8156;0.6741;-0.2031
75200136;1;1;0;4;0;0.1097;-0.0845;-0.7823;0.0489;-0.4983;-0.3487;0.5449;0.3009;1.314;-1.1847;240;180;240;551.008;626.814;586.795;10.375;0.4997;-0.0019;0.8156;0.6741;-0.2031
75200136;1;1;0;6;0;-1.8939;-1.435;0.2907;0.3087;-1.8427;1.1793;1.1097;-0.0236;0.6259;1.0346;165;165;165;658.494;526.316;562.988;10.375;0.4997;-0.0019;0.8156;0.6741;-0.2031
75200136;0;1;0;4;0;0.4637;-0.3184;-0.7823;-0.1388;-1.8427;-0.3792;0.2527;-0.7622;0.385;-0.6576;150;150;150;538.084;592.379;500.006;10.375;0.4997;-0.0019;0.8156;0.6741;-0.2031
75200136;1;1;0;6;0;0.4637;0.9423;0.8615;0.4587;-0.1547;1.1793;0.699;1.0028;0.7015;-0.6576;240;180;240;628.349;583.425;588.755;10.375;0.4997;-0.0019;0.8156;0.6741;-0.2031
75200138;1;1;0;6;0;0.052;2.7249;-0.7823;0.7138;1.3363;1.1793;-0.1659;1.1108;1.314;1.0346;220;165;220;614.942;662.114;648.27;15.9277;0.7889;0.9861;0.8153;0.9355;1.2836
75200138;1;1;0;6;0;0.4637;0.3241;0.8233;9e-04;-0.8586;-0.3487;0.4731;0.5153;-0.3971;-0.6576;220;165;165;522.363;469.779;528.752;15.9277;0.7889;0.9861;0.8153;0.9355;1.2836
75200138;1;1;0;6;0;0.3335;0.6818;-0.7823;0.3364;0.3269;-0.8243;0.1287;0.9252;0.4394;-0.6576;240;120;240;604.976;565.876;635.828;15.9277;0.7889;0.9861;0.8153;0.9355;1.2836
75200138;0;3;2;6;0;-0.9295;-0.3184;-0.7823;2.3362;1.6414;1.1793;2.0615;1.4598;1.314;-1.5824;200;150;200;300.949;403.636;363.583;15.9277;0.7889;0.9861;0.8153;0.9355;1.2836
75200138;0;1;0;5;0;-1.8939;0.9423;-0.7823;0.5365;-0.303;-0.8243;1.0225;0.7953;1.314;1.0346;240;120;240;468.313;568.606;470.405;15.9277;0.7889;0.9861;0.8153;0.9355;1.2836
75200138;0;1;0;4;0;0.4637;-0.6464;-0.7823;0.4597;-0.4983;0.1806;1.4815;0.1701;0.4394;-1.5824;240;120;240;443.622;504.968;476.769;15.9277;0.7889;0.9861;0.8153;0.9355;1.2836
75200138;1;3;3;2;0;-0.7985;-3.2367;1.1625;-0.3925;-0.7441;-0.6122;-0.4432;-1.369;1.314;-0.6576;240;180;240;631.477;624.398;585.708;15.9277;0.7889;0.9861;0.8153;0.9355;1.2836
75200138;0;3;2;4;0;-0.687;-0.9694;0.8615;2.593;1.6414;1.1793;2.0237;0.7671;-1.1481;1.0346;200;200;150;415.859;453.995;346.429;15.9277;0.7889;0.9861;0.8153;0.9355;1.2836
75200138;0;3;3;5;0;0.5949;-0.672;0.8615;0.6776;-0.303;1.1793;0.8728;0.2232;-0.3673;-0.6576;220;165;220;487.47;636.011;572;15.9277;0.7889;0.9861;0.8153;0.9355;1.2836
75200138;1;1;0;5;0;-1.8939;0.9683;-0.7823;0.6075;-0.303;1.1793;1.3109;0.4422;-0.2023;-0.6576;200;150;150;426.126;458.44;506.271;15.9277;0.7889;0.9861;0.8153;0.9355;1.2836
75200138;0;1;0;5;0;0.8794;0.3692;-0.7823;0.903;1.1527;1.1793;0.4353;0.5323;-0.2023;-0.6576;200;150;200;492.057;494.834;495.353;15.9277;0.7889;0.9861;0.8153;0.9355;1.2836
75200138;0;1;0;5;0;1.8905;-0.5582;-0.7823;-0.3216;-0.4983;-1.2622;0.5751;-8e-04;-0.2023;-0.6576;150;100;200;573.432;540.184;511.017;15.9277;0.7889;0.9861;0.8153;0.9355;1.2836
75200138;1;1;0;6;0;-0.687;-0.3184;-0.7823;-0.4525;0.2923;-0.6853;-0.5332;0.4688;1.314;-0.6576;260;260;195;520.859;542.074;533.686;15.9277;0.7889;0.9861;0.8153;0.9355;1.2836
75200138;1;1;0;6;0;1.0944;-1.358;-0.7823;0.3136;-0.0465;-0.5012;0.4182;0.9414;1.314;1.0346;220;165;220;544.498;460.649;540.482;15.9277;0.7889;0.9861;0.8153;0.9355;1.2836
75200138;0;1;2;6;0;1.8905;-1.7346;2.4122;1.0558;0.9334;-0.5813;0.6341;0.9179;-0.2023;-1.4902;280;210;280;484.611;469.443;392.644;15.9277;0.7889;0.9861;0.8153;0.9355;1.2836
75200138;1;1;0;4;0;0.8207;0.3241;0.8615;-0.299;-0.1364;-0.8243;0.1243;-0.9089;-0.4082;0.6402;160;120;160;576.882;544.493;564.737;15.9277;0.7889;0.9861;0.8153;0.9355;1.2836
75200138;1;1;0;6;0;-1.8939;-0.4415;-0.7823;1.5209;0.7639;-0.1357;1.5621;1.4523;1.314;0.2169;220;165;220;663.652;622.474;619.025;15.9277;0.7889;0.9861;0.8153;0.9355;1.2836
75200138;0;1;0;6;0;1.4083;0.3241;-0.7823;0.0753;0.0983;-0.5668;0.3242;0.474;0.1597;1.0346;240;180;240;531.739;565.287;524.953;15.9277;0.7889;0.9861;0.8153;0.9355;1.2836
75200138;0;1;0;4;0;0.1097;0.6879;-0.7823;0.7354;0.0528;0.7604;1.5465;0.141;1.314;1.0346;240;120;240;576.739;523.46;527.733;15.9277;0.7889;0.9861;0.8153;0.9355;1.2836
75200138;0;3;2;5;0;0.4637;0.4951;-0.7823;6e-04;-0.455;0.0477;0.439;1.2166;1.314;1.0346;200;200;200;387.123;410.138;423.283;15.9277;0.7889;0.9861;0.8153;0.9355;1.2836
75200139;1;3;3;6;0;-0.687;-0.3184;-0.7823;0.3787;0.6472;1.1793;-0.1819;1.2016;1.314;-0.6576;195;195;195;633.225;554.232;623.01;10.5455;-0.949;0.9088;-0.0871;-0.7866;1.2836
75200139;1;1;0;6;0;0.8794;-0.9836;0.8233;-0.3298;0.0983;-0.6853;-0.7066;0.6015;0.2485;1.0346;225;150;150;456.13;515.033;535.355;10.5455;-0.949;0.9088;-0.0871;-0.7866;1.2836
75200139;0;1;0;6;0;0.4637;-0.3184;-0.7823;-0.0568;-0.1547;1.1793;-0.2909;0.1529;0.6259;0.2127;180;120;120;526.807;612.176;514.57;10.5455;-0.949;0.9088;-0.0871;-0.7866;1.2836
75200139;0;1;0;6;0;0.4637;2.7249;-0.7823;-0.1065;-0.0465;0.2646;0.1093;0.1625;1.314;1.0346;240;160;160;451.902;487.181;492.271;10.5455;-0.949;0.9088;-0.0871;-0.7866;1.2836
75200139;1;3;0;6;0;0.4637;0.9683;-0.7823;-0.5424;-1.8427;-0.3487;-0.2829;-0.3706;-0.9734;0.2169;240;160;240;350.378;377.755;375.624;10.5455;-0.949;0.9088;-0.0871;-0.7866;1.2836
75200139;0;1;0;6;0;0.4637;0.3018;0.1462;0.8406;0.8129;-0.208;0.7674;1.0472;0.6259;1.0346;210;140;140;613.191;597.83;638.251;10.5455;-0.949;0.9088;-0.0871;-0.7866;1.2836
75200139;1;3;0;6;0;1.4083;-0.8223;0.2308;-0.2218;0.1926;1.1793;-1.2756;0.5664;0.2148;1.0346;300;300;200;555.84;599.2;620.718;10.5455;-0.949;0.9088;-0.0871;-0.7866;1.2836
75200139;0;1;0;6;0;0.9606;-0.9879;0.1462;0.5001;1.6414;1.1793;-0.6454;0.2664;-0.4377;1.0346;180;180;120;480.854;655.855;559.985;10.5455;-0.949;0.9088;-0.0871;-0.7866;1.2836
75200139;1;2;2;6;0;0.1097;0.6818;-0.7823;0.0266;0.2363;0.2646;-0.1644;0.7523;-0.5864;-0.6576;900;900;900;443.841;502.255;470.106;10.5455;-0.949;0.9088;-0.0871;-0.7866;1.2836
75200139;0;1;0;6;0;1.8905;1.1471;-0.7823;2.194;0.2363;1.1793;4.7534;1.7805;-0.0348;1.0346;360;240;240;409.188;472.531;438.806;10.5455;-0.949;0.9088;-0.0871;-0.7866;1.2836
75200139;0;1;0;3;0;0.8207;-0.3184;-0.7823;-0.5468;-0.7441;-1.0118;0.0585;-0.9326;-1.381;0.2169;180;120;120;454.251;470.507;499.027;10.5455;-0.949;0.9088;-0.0871;-0.7866;1.2836
75200139;0;1;0;6;0;-0.13;-1.4652;0.2907;1.3133;0.6472;1.1793;1.2163;1.2517;1.314;1.0346;210;140;210;588.623;581.908;641.042;10.5455;-0.949;0.9088;-0.0871;-0.7866;1.2836
75200139;0;1;0;6;0;0.1097;2.7249;-0.7823;-0.2077;-0.7441;1.1793;-0.0126;0.6036;0.4394;1.0346;180;120;120;389.283;497.988;482.699;10.5455;-0.949;0.9088;-0.0871;-0.7866;1.2836
75200139;0;2;0;5;0;-0.13;-0.3184;-0.7823;-0.2221;-1.2382;1.1793;0.0076;0.2056;-0.7366;-0.6576;210;210;210;486.582;546.231;451.113;10.5455;-0.949;0.9088;-0.0871;-0.7866;1.2836
75200140;0;1;0;6;0;0.8207;0.3018;-0.7823;0.6234;0.0983;1.1793;1.0005;0.9584;1.314;-2.4468;210;210;210;459.169;459.481;495.969;2.9063;-0.6884;0.902;1.0522;-1.2356;1.2836
75200140;0;1;0;5;0;0.5949;-0.3184;-0.7823;0.9901;0.7639;0.2646;0.6511;0.4997;0.4394;1.0346;180;240;180;457.844;581.844;437.601;2.9063;-0.6884;0.902;1.0522;-1.2356;1.2836
75200140;0;1;0;2;0;-0.3799;-0.8997;1.8633;0.5471;0.7639;-0.9779;0.1719;-0.7039;1.314;-0.6576;180;180;180;521.442;555.425;525.434;2.9063;-0.6884;0.902;1.0522;-1.2356;1.2836
75200140;0;2;3;6;0;0.5949;-0.8192;1.2618;-0.6218;-1.8427;-0.4903;0.1559;0.6212;-1.464;-1.1847;180;180;180;519.179;498.873;513.261;2.9063;-0.6884;0.902;1.0522;-1.2356;1.2836
75200140;1;2;3;6;0;-1.8939;2.7249;0.8233;0.715;0.7334;0.0477;0.4485;1.1997;1.314;1.0346;180;180;180;541.114;427.015;564.87;2.9063;-0.6884;0.902;1.0522;-1.2356;1.2836
75200140;1;1;0;6;0;0.4637;-0.0845;-0.7823;-1.0477;-0.7441;-2.2417;-0.1196;-0.5848;-1.3684;-0.6576;180;180;180;320.336;380.994;341.282;2.9063;-0.6884;0.902;1.0522;-1.2356;1.2836
75200140;1;1;0;6;0;1.8905;0.6987;-0.7823;1.316;0.7639;-0.1357;1.5738;1.0719;0.7015;1.0346;225;225;225;434.465;490.886;498.838;2.9063;-0.6884;0.902;1.0522;-1.2356;1.2836
75200140;0;2;0;6;0;-1.8939;-3.2367;-0.7823;0.7418;-0.4983;1.1793;1.5943;0.785;1.314;1.0346;180;180;120;431.624;442.531;476.094;2.9063;-0.6884;0.902;1.0522;-1.2356;1.2836
75200140;0;1;0;5;0;0.0208;-0.8548;-0.7823;0.1595;-1.2382;0.0477;1.1698;0.3419;1.314;0.3586;180;180;180;446.618;535.096;514.664;2.9063;-0.6884;0.902;1.0522;-1.2356;1.2836
75200140;1;1;0;6;1;0.4637;-0.3184;-0.7823;0.631;1.6414;1.1793;-0.3263;1.0757;0.0181;-0.6576;180;180;180;590.245;451.34;511.267;2.9063;-0.6884;0.902;1.0522;-1.2356;1.2836
75200140;0;1;0;6;0;1.4083;0.9683;-0.7823;1.9299;1.0651;1.1793;1.3944;1.6066;0.385;1.0346;210;210;210;612.434;628.717;610.86;2.9063;-0.6884;0.902;1.0522;-1.2356;1.2836
75200140;0;1;0;4;0;-0.1748;-0.0845;0.6725;-0.6717;-0.7441;-0.4396;-0.1688;-1.1619;1.314;-0.6576;180;180;180;340.057;415.258;331.435;2.9063;-0.6884;0.902;1.0522;-1.2356;1.2836
75200140;0;1;0;6;0;-0.687;-0.6693;-0.7823;0.8115;-0.8586;-0.4903;3.5756;0.9355;1.314;-1.5824;180;180;180;470.019;499.1;499.198;2.9063;-0.6884;0.902;1.0522;-1.2356;1.2836
75200140;0;1;0;6;0;0.8794;-0.7289;0.2907;1.4788;1.6414;0.0477;0.5751;1.4143;-0.4377;-1.8624;180;180;180;589.384;626.94;644.402;2.9063;-0.6884;0.902;1.0522;-1.2356;1.2836
75200140;0;1;0;6;0;-0.3799;-0.627;1.1211;-0.1368;-0.303;-0.8243;0.2423;0.0369;-0.2023;-0.6576;180;180;180;452.128;432.643;418.392;2.9063;-0.6884;0.902;1.0522;-1.2356;1.2836
75200140;1;1;0;6;0;0.052;0.3018;-0.7823;1.0628;-0.0027;0.2646;1.438;1.2615;-0.2023;-0.6576;180;180;180;586.666;612.593;583.942;2.9063;-0.6884;0.902;1.0522;-1.2356;1.2836
75200140;1;3;3;5;0;1.8905;0.1554;1.5082;0.5304;1.3363;1.1793;-0.1742;0.7957;1.314;1.0346;180;180;180;690.821;576.042;622.221;2.9063;-0.6884;0.902;1.0522;-1.2356;1.2836
75200140;0;1;0;5;0;0.4637;0.0348;0.1462;1.0761;1.3363;0.2646;0.3912;0.6711;0.6259;-0.6576;180;180;180;531.652;529.051;530.016;2.9063;-0.6884;0.902;1.0522;-1.2356;1.2836
75200140;0;1;0;4;0;0.4637;0.2243;-0.7823;0.3713;0.082;0.6763;0.5156;0.051;1.314;-0.6576;180;180;180;438.62;484.976;400.501;2.9063;-0.6884;0.902;1.0522;-1.2356;1.2836
75200140;1;1;0;6;0;-0.4342;-1.0499;0.7703;0.1181;-0.303;1.1793;0.0217;0.9206;0.4522;-0.6576;180;180;180;475.925;384.39;503.27;2.9063;-0.6884;0.902;1.0522;-1.2356;1.2836
75200140;0;1;0;4;0;-0.13;-0.1858;-0.7823;-1.5468;-1.8427;-1.6145;-0.8621;-0.981;0.2148;1.0346;180;180;180;523.289;497.78;485.629;2.9063;-0.6884;0.902;1.0522;-1.2356;1.2836
75200140;0;1;0;4;0;1.8905;0.1731;-0.7823;0.2183;0.0528;0.1806;0.3166;-0.034;0.7015;0.2169;210;210;210;618.397;605.621;615.185;2.9063;-0.6884;0.902;1.0522;-1.2356;1.2836
75200140;0;1;0;6;0;1.8905;1.4903;0.2907;0.9049;-0.1364;1.1793;1.6967;1.1916;-0.4795;-1.0657;180;180;180;485.717;565.001;583.609;2.9063;-0.6884;0.902;1.0522;-1.2356;1.2836
75200140;0;2;0;5;0;0.8207;-0.8186;0.1462;-0.3629;0.0528;-0.8243;-0.2494;0.308;0.7015;-1.3914;180;180;180;530.994;628.524;555.449;2.9063;-0.6884;0.902;1.0522;-1.2356;1.2836
75200140;0;1;0;6;0;0.052;-1.6947;0.1462;0.3998;-0.0465;0.0477;0.8022;0.7092;-0.8814;-0.6576;180;180;180;356.31;460.385;421.424;2.9063;-0.6884;0.902;1.0522;-1.2356;1.2836
75200140;1;1;0;6;0;-0.13;-0.3184;-0.7823;0.1589;0.1926;-1.0118;0.3612;0.8083;1.314;-2.4468;180;180;60;544.08;442.885;465.279;2.9063;-0.6884;0.902;1.0522;-1.2356;1.2836
75200140;1;1;0;3;0;0.4637;-0.3184;-0.7823;-0.4491;-0.4983;-1.2622;0.1392;-0.3164;-0.3971;-1.0691;180;180;180;614.247;542.737;532.993;2.9063;-0.6884;0.902;1.0522;-1.2356;1.2836
75200140;1;1;0;6;1;0.4637;-0.7764;0.2907;-0.1793;-0.4983;1.1793;-0.5299;0.6656;-0.4377;-0.6576;210;210;210;559.46;544.582;611.7;2.9063;-0.6884;0.902;1.0522;-1.2356;1.2836
75200140;0;1;0;6;0;-0.3799;-1.0875;1.8016;1.9146;1.3363;1.1793;1.412;1.593;-0.1913;0.6364;180;180;180;513.015;468.364;519.04;2.9063;-0.6884;0.902;1.0522;-1.2356;1.2836
75200141;1;2;0;6;0;-1.8939;0.8801;-0.7823;3.0059;1.6414;1.1793;2.7291;1.1019;-0.2023;1.0346;325;195;260;468.871;429.582;475.442;8.6857;-1.4212;-0.614;-0.0384;-1.2356;0.6122
75200141;0;1;0;6;0;1.8905;-0.5582;-0.7823;-0.0478;0.0528;0.1806;-0.0653;0.4509;-0.013;-0.6576;220;165;165;496.777;516.835;494.441;8.6857;-1.4212;-0.614;-0.0384;-1.2356;0.6122
75200141;1;1;0;4;0;-1.8939;0.0153;0.2907;-1.4214;-1.2382;-2.2417;-0.4619;-1.3359;1.314;-0.6576;300;240;240;420.307;457.989;419.123;8.6857;-1.4212;-0.614;-0.0384;-1.2356;0.6122
75200141;0;1;0;4;0;-1.1597;0.3441;-0.7823;-0.6852;-1.2382;-1.2622;0.1626;-1.0365;-1.6031;0.6364;240;240;180;294.668;329.583;366.761;8.6857;-1.4212;-0.614;-0.0384;-1.2356;0.6122
75200141;0;1;0;4;0;-1.4869;0.0153;-0.7823;1.5177;1.6414;1.1793;0.9124;-0.0612;0.7015;-0.6576;200;150;150;558.758;534.899;538.263;8.6857;-1.4212;-0.614;-0.0384;-1.2356;0.6122
75200141;0;1;0;4;0;0.1097;-0.3184;0.2907;0.2766;-0.4983;-0.4396;0.9705;-0.6785;-0.4671;-0.6576;165;220;165;443.26;509.13;548.614;8.6857;-1.4212;-0.614;-0.0384;-1.2356;0.6122
75200141;1;1;0;6;0;-0.687;-0.3184;-0.7823;1.3971;1.1527;1.1793;1.2046;1.7531;-0.2023;-0.6576;240;180;180;496.52;453.133;468.752;8.6857;-1.4212;-0.614;-0.0384;-1.2356;0.6122
