"school_id" "gender" "immigration" "language" "hisced" "grade_rep" "joy_read" "pisa_difficulty" "competitiveness" "fear_failure" "resilience" "belonging" "bullied" "home_poss" "cult_poss" "edu_resources" "family_wealth" "ESCS_status" "teacher_support" "emo_sup" "learn_time_math" "learn_time_read" "learn_time_scie" "math" "read" "scie"
"3230" 44200015 1 3 493 6 0 -2.7114 -1.272 0.7262 -0.687 -0.4684 0.6987 -0.7823 -1.3097 -1.1503 -0.1357 -1.369 0.2356 -0.6262 -1.3914 165 165 165 646.007 520.742 432.421
"3231" 44200008 0 2 313 1 0 0.0127 0.2705 -2.345 1.8905 -1.9135 -0.5255 -0.7823 -0.1301 -0.6917 0.0477 0.1758 -1.2136 -2.7106 1.0346 200 200 100 487.856 468.149 445.576
"3232" 44200035 0 3 200 4 0 2.6131 0.2705 -0.9792 0.4637 -1.0974 -0.4415 0.6725 -1.187 -0.5367 0.0477 -1.3389 -1.2142 -0.0348 -0.6576 150 200 100 374.277 447.045 369.965
"3233" 44200014 0 1 507 4 0 1.7513 -1.272 -0.2047 0.4637 0.4392 -0.3486 1.1928 0.3554 0.8365 -0.1357 -0.3904 0.0442 0.4394 1.0346 220 220 110 516.392 559.306 524.149
"3234" 44200024 0 2 834 1 1 2.6131 -1.272 -1.0457 -1.8939 0.4793 0.1988 0.2907 -0.4909 0.471 -0.6853 -0.9168 -2.1475 1.314 0.5029 200 150 50 347.498 505.164 382.601
"3235" 44200036 0 1 507 6 0 1.0781 0.2705 0.411 1.8905 0.0026 -0.0787 -0.7823 0.484 0.6676 -0.1357 -0.1105 1.0166 0.4522 -0.6576 300 150 50 525.937 473.115 460.559
"3236" 44200014 0 1 507 5 0 2.6131 -0.2888 -1.2263 1.0944 -0.0328 0.4829 -0.7823 1.2207 1.182 1.1793 0.306 0.6944 -0.1605 1.0346 200 150 100 500.964 518.519 511.797
"3237" 44200040 1 3 834 6 0 -0.6146 0.2705 1.1811 0.176 -0.0476 0.3581 -0.7823 -0.3208 0.0262 -0.1357 -0.6743 0.4584 1.314 0.5029 220 220 605 700.384 586.537 673.519
"3238" 44200037 1 1 507 6 0 1.7513 -1.272 0.1956 -0.687 -0.0614 -0.4509 NA 0.3094 0.8365 -0.1357 -0.4805 0.5253 -1.1481 0.2169 250 150 200 678.171 672.355 685.914
"3239" 44200023 0 2 493 3 1 -0.9609 -0.0545 0.1956 -1.8939 -0.1296 0.6818 -0.7823 0.7465 0.6676 -0.4884 0.35 -0.3007 -0.909 -0.6576 200 150 100 381.219 372.256 381.314
"3240" 44200038 0 1 507 4 1 -0.9016 -1.272 -0.9792 1.4083 -0.0614 0.3281 NA 0.0994 -0.1623 -0.6853 0.7132 -1.794 -2.0248 1.0346 NA NA NA 396.538 486.258 437.259
"3241" 44200033 0 3 232 2 0 0.0127 -1.272 -0.9792 -1.8939 -0.0614 -0.6659 -0.7823 -1.6258 -1.8499 -0.6853 -1.3903 -1.9645 -0.0037 -0.6576 250 150 50 540.494 503.039 488.459
"3242" 44200013 1 2 232 4 0 -0.1119 1.6524 -0.2661 0.4637 -0.0614 -0.5058 2.07 -0.8528 -1.1503 -0.6853 -0.3884 -1.2208 -0.2023 -0.6576 360 240 240 287.103 362.902 366.19
"3243" 44200036 1 1 507 6 0 0.7546 -1.272 0.3709 -1.4869 0.3858 2.7249 -0.7823 1.7554 0.8365 1.1793 1.2703 1.6644 -0.6176 1.0346 200 150 200 471.836 566.763 624.455
"3244" 44200044 1 2 493 6 1 -0.9873 1.6524 NA -0.2006 -0.8547 -0.9747 -0.7823 0.1411 -0.4293 1.1793 0.3546 -0.0814 0.2384 -0.6576 200 200 150 472.974 328.056 367.544
"3245" 44200014 0 2 507 4 1 0.7789 0.2705 -2.345 1.4083 -0.5176 NA NA 0.0248 0.0239 0.6763 -0.1317 -0.2452 -2.7106 1.0346 240 300 120 408.039 428.685 477.341
"3246" 44200033 0 3 232 2 0 0.1816 0.2705 NA NA NA NA NA -0.4724 -0.2145 1.1793 -0.4727 -1.3844 -0.3374 NA NA NA NA 493.967 434.765 466.937
"3247" 44200031 0 1 507 5 0 -0.4934 -1.272 -0.2661 -0.2006 0.8236 2.7249 -0.7823 0.6811 0.611 -0.1357 0.194 0.7424 -2.1007 1.0346 250 200 100 550.613 537.168 544.82
"3248" 44200044 0 1 507 5 1 -1.4526 -1.272 0.6314 1.0944 1.1651 2.7249 -0.7823 -0.1033 -1.848 -0.1357 0.7776 0.0268 -0.7366 1.0346 200 150 150 414.425 500.786 474.425
"3249" 44200013 1 2 600 5 0 -0.8551 0.2705 -0.9792 -0.729 -0.0614 -0.0705 -0.7823 1.0051 0.5668 -0.1357 1.3001 0.1227 -1.555 1.0346 100 150 400 535.514 416.148 438.399
"3250" 44200016 0 1 507 2 0 2.6131 -1.272 -0.5707 -1.2319 -0.096 0.9423 -0.7823 -0.0505 0.3228 -0.6853 -0.1946 -1.173 -0.3673 1.0346 200 150 200 549.489 617.319 594.158
"3251" 44200037 1 1 507 5 0 -0.4556 -0.8863 0.4352 -0.687 -0.0614 0.9683 -0.7823 1.3713 0.9816 1.1793 1.3196 0.8298 -0.7278 0.6364 200 200 200 468.59 442.078 524.726
"3252" 44200034 0 1 507 6 0 0.2298 0.2705 -0.2047 1.8905 -1.4832 -0.4415 0.8233 0.7117 0.4196 1.1793 0.6597 0.7723 -1.3345 -1.3914 200 200 50 550.756 503.05 528.753
"3253" 44200040 0 3 313 6 0 0.1478 0.2705 -0.733 1.8905 -0.0614 -1.1297 1.4721 1.0356 0.0831 1.1793 0.8959 1.25 1.314 -0.6576 180 135 495 605.166 589.239 497.007
"3254" 44200042 1 1 507 6 0 -0.6146 NA 0.1956 -0.2006 -1.0491 0.0869 -0.7823 1.3362 0.2705 -0.6853 3.5475 1.4626 1.314 -0.6576 200 200 100 422.072 468.804 483.289
"3255" 44200015 1 3 493 4 0 -0.6146 0.2705 -0.6888 0.4637 -0.8738 0.9683 0.2907 0.128 -1.1503 0.0477 0.8356 -0.1293 -0.2327 1.0346 165 165 165 468.288 497.156 505.596
"3256" 44200030 1 NA 507 NA NA NA NA 2.0054 -0.9598 0.7662 0.3389 -0.7823 NA NA NA NA NA NA NA NA NA NA 549.776 427.769 420.684
"3257" 44200046 1 2 148 NA 1 -1.7421 1.2958 -0.5707 0.8207 -1.0586 -0.3504 -0.7823 0.2084 -0.438 -0.1357 0.5222 0.2475 1.314 -1.6711 200 200 150 421.328 408.398 369.741
"3258" 44200010 0 2 493 6 0 -0.2704 0.2705 -0.9792 0.1097 -1.0974 -0.6058 -0.7823 -1.1026 -1.8499 -1.0118 -0.6255 -0.259 -2.7106 -0.6576 0 50 250 462.094 390.522 381.344
"3259" 44200040 0 1 507 5 0 -0.5262 -0.2888 1.2643 0.8794 1.1651 0.9517 -0.7823 2.0613 0.8365 1.1793 2.1286 1.0896 0.4522 1.0346 150 200 0 454.604 450.226 396.621
"3260" 44200035 0 1 232 6 1 0.8854 0.2705 -0.2661 0.4637 -0.0614 -0.3184 NA -0.2122 0.0614 0.0477 -0.1703 0.3813 1.314 NA NA NA NA 517.159 437.422 487.681
"3261" 44200046 1 1 507 4 1 -2.7114 -1.272 -0.5707 0.8794 -0.8159 -0.945 0.2907 -0.5158 -0.1623 -1.0118 0.0097 -0.5781 -1.464 1.0346 200 150 150 445.712 471.371 567.853
"3262" 44200043 1 1 507 2 0 -2.7114 -1.272 2.0054 0.2201 -0.8738 2.7249 -0.7823 1.5941 0.1864 -0.1357 2.9246 0.4063 -1.3684 -0.6576 250 150 200 513.225 493.916 524.882
"3263" 44200021 0 1 507 4 0 -1.1538 0.2705 -2.345 -1.8939 2.3693 2.7249 -0.7823 0.0539 0.3264 1.1793 -0.1308 0.0683 -1.0628 1.0346 180 225 180 552.02 516.085 514.007
"3264" 44200034 1 2 493 6 0 1.7513 -1.272 1.2643 -0.4342 -0.1433 -0.3184 1.2618 2.9868 1.4029 1.1793 1.8168 2.1215 -2.7106 -1.0624 200 200 300 716.697 697.186 709.692
"3265" 44200045 1 3 232 2 0 0.8628 1.6524 0.1956 0.4637 -0.0614 -1.186 1.1625 -0.4823 -0.5828 0.0477 -0.3006 -1.0654 0.7015 -0.6576 200 200 100 465.568 485.701 488.791
"3266" 44200023 1 2 232 6 1 -0.9016 1.1904 -0.357 0.052 NA NA NA -1.2376 -0.24 -1.3835 -0.7599 -0.7065 0.7628 NA NA NA NA 321.013 338.032 271.818
"3267" 44200024 1 2 232 2 1 -2.7114 0.5206 -0.4112 -1.1858 -1.2717 -1.1173 -0.7823 0.7449 0.1288 1.1793 1.0994 -0.3056 -0.8154 -0.6576 NA NA NA 455.573 404.962 342.788
"3268" 44200046 0 1 507 6 0 -1.352 -1.272 -1.2263 -1.8939 -0.4531 0.9517 -0.7823 0.0264 -0.1623 1.1793 0.0704 0.4295 -1.7418 1.0346 250 150 50 488.992 405.756 398.118
"3269" 44200017 0 2 600 1 1 -1.3383 1.0453 0.6314 -0.3799 -0.5018 -0.8245 1.4812 -0.507 -0.1623 -0.1357 -0.2514 -2.1425 1.314 -1.1847 300 200 200 404.475 328.778 315.708
"3270" 44200011 1 1 507 6 0 -0.2704 -0.4021 0.1956 -0.4342 -0.0328 -0.4509 0.7703 0.0946 -0.1623 1.1793 0.1399 0.8939 -0.5488 1.0346 225 135 270 491.474 536.529 551.223
"3271" 44200008 1 1 200 6 0 0.228 NA NA 0.0208 -0.7793 2.7249 -0.7823 0.0389 -1.8499 -0.4903 1.1501 0.8282 NA 1.0346 NA NA NA 339.121 305.657 362.131
"3272" 44200002 1 3 834 6 0 -0.6642 2.21 -0.9792 0.1097 -0.0614 -0.3753 1.1211 -2.415 -1.8499 -0.9649 -2.2995 0.0119 -1.2638 -0.6576 180 405 90 410.659 354.62 327.95
"3273" 44200004 1 2 493 NA 1 -0.1042 0.2705 -0.6888 -0.687 -0.0614 -0.7764 NA -1.4207 -0.24 -1.3525 -1.0467 NA 1.314 -1.0691 NA NA NA 270.387 297.354 257.944
"3274" 44200002 1 1 507 4 0 -0.6483 -0.0545 0.6314 0.8794 -0.5176 -1.0394 0.7703 0.2339 0.2277 0.0477 0.2178 -0.1516 -0.5488 -0.6576 250 150 250 566.359 444.783 534.226
"3275" 44200046 0 1 507 NA 1 -0.0573 NA NA NA NA NA NA 0.9552 1.5766 -0.1357 0.3893 NA 0.039 NA NA NA NA 445.433 449.153 444.978
"3276" 44200034 0 2 493 6 0 0.8418 0.2705 -0.6888 1.4083 -0.5176 -0.4415 0.1462 2.6766 0.9792 1.1793 2.7734 1.9226 -0.0037 1.0346 200 250 200 528.344 558.51 610.077
"3277" 44200022 0 1 148 5 0 -1.6062 -1.272 -1.2263 -0.2459 -0.5782 0.6818 -0.7823 1.0278 0.7641 0.1806 0.9855 1.0032 0.481 1.0346 250 NA 400 494.63 416.806 424.983
"3278" 44200008 1 1 232 4 0 -0.7215 0.9672 0.1956 0.4637 -0.4531 0.3241 -0.7823 -0.1215 -0.1054 0.1806 -0.1005 -0.1926 -0.3971 -1.1847 200 150 200 519.05 470.634 548.467
"3279" 44200031 1 3 834 4 1 -0.2406 0.7192 0.7262 -0.7592 0.4152 0.3241 0.2907 -1.0924 -0.6917 -0.1357 -0.9271 -1.2849 1.314 0.2169 220 165 110 573.095 501.36 576.495
"3280" 44200036 0 3 148 6 0 0.1984 -0.8863 -0.5707 0.9606 -0.0614 -0.2177 -0.7823 0.8392 1.5766 1.1793 -0.1046 1.145 -0.2023 -1.3914 200 200 200 479.065 461.067 465.436
"3281" 44200001 1 2 600 3 0 -0.8775 0.5206 -0.2047 0.052 0.4793 0.0393 1.7669 -0.5983 -0.6917 1.1793 -0.5005 -0.3594 0.039 -0.9167 220 165 220 439.575 493.627 435.848
"3282" 44200046 1 1 232 6 1 -1.2321 0.2705 -1.1146 1.8905 -1.6936 -0.4415 -0.7823 0.9894 0.9816 -0.1357 0.9846 1.1055 -0.5488 -0.6576 200 150 100 443.282 352.32 415.129
"3283" 44200001 0 3 600 5 0 1.3468 3.0064 2.0054 0.176 1.1651 -1.1052 1.1211 -1.5446 -0.1134 -2.2417 -1.3044 -0.9872 -0.5197 0.0224 220 275 220 535.216 461.923 480.169
"3284" 44200001 0 1 507 5 0 1.0123 -0.6346 0.6314 -0.4342 -0.5176 0.6818 1.2618 0.282 0.1864 -0.9386 0.5865 0.3818 0.0703 -0.6576 200 200 200 407.181 391.739 442.518
"3285" 44200005 0 3 148 6 0 -0.7826 -1.272 -1.5513 0.4637 -0.8386 0.1634 -0.7823 0.9879 1.5766 -0.1357 0.338 0.8892 -2.7106 0.3622 270 180 270 567.308 638.665 594.19
"3286" 44200029 0 2 232 5 0 0.638 0.2705 -0.733 1.8905 -0.5029 -1.385 0.1462 -0.314 0.022 -0.6853 -0.1388 -0.4752 1.314 -1.5824 150 200 0 585.94 535.644 552.224
"3287" 44200038 0 2 232 4 0 0.5572 1.2958 -0.733 -0.0845 0.7872 -0.745 0.7703 1.2375 0.2582 1.1793 1.4192 -0.2718 -1.1481 1.0346 150 200 0 590.645 515.927 536.617
"3288" 44200033 1 3 232 4 1 -0.4122 1.2958 -0.4631 1.4083 1.1934 0.6818 0.2907 0.148 0.5536 1.1793 0.0218 -0.7972 1.314 -0.6576 300 200 350 434.607 384.821 320.436
"3289" 44200045 0 2 507 1 0 0.1984 -0.7816 0.1956 0.1097 0.3858 0.3241 -0.7823 0.3879 0.471 0.1806 0.266 -1.7756 -0.2023 -0.6576 110 165 660 586.368 596.109 586.007
"3290" 44200023 1 1 507 2 0 -0.0738 0.2705 -0.9372 -0.7592 1.5024 0.9423 0.7703 -0.776 0.3264 -0.1357 -1.528 -1.5557 1.314 1.0346 NA NA NA 413.197 366.722 362.203
"3291" 44200038 0 3 232 NA 1 -0.2161 0.2705 -0.9792 -0.687 -1.2024 -0.4415 2.07 0.1002 0.0831 -0.1357 0.4856 NA -1.1481 1.0346 NA NA NA 389.98 332.541 347.298
"3292" 44200019 1 2 493 5 0 -0.9016 0.2705 0.1956 0.4637 -0.0614 -0.8575 0.7703 1.6772 0.803 1.1793 1.2895 0.6769 -1.1481 1.0346 200 200 150 532.401 535.335 540.17
"3293" 44200001 1 2 232 2 1 0.0977 0.2705 -0.2661 -1.8939 -0.0614 0.1935 -0.7823 -1.2716 -0.2528 -1.9183 -1.2119 -1.0662 -1.1481 -0.6576 250 350 200 475.178 484.212 474.189
"3294" 44200008 1 2 834 6 0 -1.6805 -0.5536 1.1811 -0.9823 1.111 0.6879 -0.7823 0.6099 1.182 -0.6122 0.021 1.1156 -0.7769 -1.1847 300 200 100 582.521 502.821 512.578
"3295" 44200033 1 3 834 4 1 NA NA NA NA NA 0.139 NA -1.916 -1.848 -1.3904 -1.3882 -1.7365 -0.1512 NA 200 150 100 436.995 403.81 457.303
"3296" 44200011 0 3 493 6 1 -0.2704 -1.272 -0.9792 -0.3799 -1.4832 -1.3955 -0.7823 0.0337 -0.126 -0.5089 0.1105 -0.0918 -0.2023 -0.6576 200 200 100 470.852 570.507 513.88
"3297" 44200011 1 2 232 6 0 -1.0322 0.2705 -0.733 -0.687 -1.0721 -1.186 -0.7823 -0.9855 -1.2222 -1.2622 -0.6443 -1.3317 -1.3583 -1.2947 240 300 240 425.511 319.748 399.208
"3298" 44200016 1 1 507 2 1 -0.1922 -0.4021 -0.8279 NA NA NA NA -1.2494 0.3645 -0.6853 -1.6568 -1.3533 -0.3262 NA NA NA NA 223.508 392.164 423.695
"3299" 44200025 1 1 507 5 1 0.4641 0.2705 NA -0.687 -0.0614 -1.0523 1.1625 -1.0712 0.7641 -1.3835 -1.3312 -1.0304 -2.7106 -0.6576 200 150 200 402.352 336.449 376.216
"3300" 44200037 0 1 507 5 0 1.7513 0.2705 -0.9792 0.8794 -0.0614 1.4326 -0.7823 -0.4751 -0.6917 -0.6853 -0.2816 -0.0375 0.0483 1.0346 250 200 50 547.413 540.211 580.695
"3301" 44200024 1 NA 232 6 0 -0.0039 1.2958 NA NA NA NA 1.1625 0.4816 0.1965 -0.3792 1.0722 -0.1328 0.3485 -1.5824 NA NA NA 226.367 208.639 184.218
"3302" 44200044 0 1 507 5 0 -0.6146 -0.2888 0.1956 0.8207 -0.0328 -0.8395 0.7703 -0.2072 -0.6917 0.0477 -0.0171 -0.4652 -0.5575 -0.6576 200 150 150 518.971 516.877 496.62
"3303" 44200026 1 2 834 4 1 -0.1542 -0.2888 -0.6888 -1.2319 -1.0352 -0.3184 0.2907 -1.4508 -0.6917 -1.0118 -1.2666 -1.4268 -0.8998 -0.6576 150 100 50 337.523 373.548 442.968
"3304" 44200011 1 1 232 4 1 -0.1542 0.8232 NA NA NA NA NA 0.6198 1.0833 1.1793 0.3682 0.0051 -0.3673 NA NA NA NA 402.392 310.546 324.584
"3305" 44200015 0 3 493 6 0 1.5482 -0.7816 0.7871 0.8794 -0.096 -0.4415 -0.7823 1.3734 1.4029 1.1793 0.3448 1.3408 0.4394 -0.6576 220 220 330 569.346 577.842 598.781
"3306" 44200046 1 2 232 5 0 -0.1119 NA -0.9792 -1.8939 -3.1675 -0.1769 3.8591 -0.18 -0.3698 -1.0118 0.6398 0.6049 1.314 1.0346 NA 90 0 314.962 322.628 339.994
"3307" 44200046 1 2 834 4 1 -0.0176 0.2705 0.1956 -1.1858 0.7728 2.7249 0.2907 -1.6672 -0.6917 -1.3835 -1.1115 -1.7858 0.2048 0.0224 200 200 150 404.526 485.742 424.099
"3308" 44200041 0 1 507 6 0 -1.3532 1.2826 -2.345 -0.3288 1.217 0.6576 NA -0.1569 -0.6917 -0.1357 -0.1721 0.3832 -1.3345 NA NA NA NA 577.368 452.047 462.825
"3309" 44200046 0 2 232 1 1 -0.3253 0.2705 2.0054 1.8905 -0.0614 -0.4794 1.5436 -0.0812 -0.2528 -0.6853 0.5116 -1.8562 1.314 -1.5824 240 300 120 372.411 356.885 335.985
"3310" 44200016 0 2 507 4 0 -1.1285 -0.2888 -0.8279 -1.8939 0.8496 -0.7249 -0.7823 -0.1 -0.1623 1.1793 -0.0615 -0.1435 0.481 -0.6576 150 150 0 460.569 478.83 391.887
"3311" 44200011 0 3 232 2 0 -1.4526 1.7867 -0.733 -0.9598 -0.8277 0.9303 -0.7823 -1.4883 -0.6917 -0.6853 -1.3292 -1.9063 -0.2871 1.0346 200 150 150 466.572 477.418 455.928
"3312" 44200028 1 1 313 6 0 0.4627 0.2705 -0.2661 -0.9295 -0.4298 0.6818 -0.7823 0.6293 0.7885 1.1793 -0.0562 1.1878 0.6259 1.0346 NA NA NA 531.872 460.068 558.051
"3313" 44200004 1 2 600 2 0 -2.7114 1.6524 1.1811 1.0671 -0.8109 1.4903 0.2907 -0.1016 -0.2145 0.031 -0.0519 -1.38 -0.2023 -2.4468 180 120 0 403.345 438.963 418.84
"3314" 44200024 1 2 232 1 1 -0.5784 0.2705 -0.9792 -0.2006 -0.7077 -0.5707 2.07 -1.5781 -1.2222 -1.1443 -1.1531 -2.6076 1.314 NA 330 220 220 278.311 220.142 290.345
"3315" 44200008 0 1 507 6 0 0.2694 -1.272 -0.9792 0.4637 -0.0614 0.6818 -0.7823 0.188 0.2763 0.0477 -0.254 1.0666 1.314 -0.6576 200 200 200 641.957 596.229 550.369
"3316" 44200015 1 2 493 5 0 -0.9016 0.2705 -1.3427 -0.9295 -0.7906 -0.0845 -0.7823 1.6536 0.9792 1.1793 1.184 1.1196 -1.3684 0.6402 10 10 10 600.181 442.369 520.45
"3317" 44200034 0 NA 507 NA 0 1.2316 -1.272 1.2643 0.4637 -0.0614 -0.5878 1.7926 1.8926 1.674 -0.3309 NA -0.85 1.314 1.0346 200 200 200 651.487 532.338 533.42
"3318" 44200046 0 NA 999 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 398.869 440.018 416.949
"3319" 44200001 0 1 507 6 0 -1.9715 -0.4143 0.7871 0.5949 -0.8386 -0.451 -0.7823 0.0091 0.3264 -0.8449 0.3767 0.4601 -1.6278 -0.6576 100 150 700 392.946 398.793 434.247
"3320" 44200007 0 1 148 6 0 1.6946 -1.272 NA NA NA NA NA 1.3597 1.182 1.1793 0.5221 1.2622 0.4394 NA NA NA NA 576.546 614.41 551.111
"3321" 44200033 0 2 232 1 1 -0.6278 1.2958 -0.6888 1.3423 -0.4909 -0.8223 0.7703 0.1431 -0.1054 0.1806 0.2337 -1.3558 0.7015 -1.0657 330 385 220 383.492 355.5 394.784
"3322" 44200020 1 1 507 5 1 -1.6062 1.0453 -0.5229 -1.059 -0.0806 -0.0553 0.2907 -0.4943 0.3264 -0.6853 -0.4978 0.3591 -0.2023 -0.6576 250 250 150 374.115 301.701 364.771
"3323" 44200021 1 1 507 6 0 -0.6322 -1.272 -1.1309 -1.8939 -0.0267 0.6818 -0.7823 0.8979 1.182 1.1793 -0.1379 0.0703 -1.3345 -0.6576 180 180 90 548.983 495.811 551.639
"3324" 44200045 0 1 507 6 0 -1.4526 -0.8863 -0.2047 0.4637 -0.8469 -1.0064 2.0604 1.087 0.1864 -0.6853 1.516 1.2687 -0.3673 1.0346 200 200 200 671.638 512.481 550.038
"3325" 44200044 1 1 507 4 1 -1.1031 -1.272 1.1811 1.1422 2.3693 0.6818 -0.7823 0.2663 0.3264 1.1793 0.3704 -0.3848 1.314 0.2169 200 150 150 490.819 452.47 450.973
"3326" 44200033 1 3 200 2 0 -1.9715 1.6524 NA NA NA NA NA -1.4313 -0.2145 -1.956 -0.4481 -1.8995 0.1597 NA NA NA NA 370.975 372.089 375.852
"3327" 44200011 1 2 493 1 1 -1.9715 -1.272 0.4352 -0.9295 0.8021 -0.812 1.203 0.2831 0.6793 1.1793 0.0935 -1.5894 -0.7659 -1.8649 150 200 100 551.734 430.246 450.828
"3328" 44200033 0 3 232 2 1 -0.2704 0.2705 -0.9792 0.4637 -1.5508 -0.5582 -0.7823 -1.8043 -1.8499 -0.6853 -1.8996 -2.1044 0.1718 -1.5824 200 400 100 464.929 404.816 459.681
"3329" 44200001 1 2 200 4 1 -1.7421 -1.272 2.0054 1.1911 -3.1675 -0.7596 -0.7823 -0.0458 -0.252 -0.9191 0.0856 0.21 -2.7106 -0.9167 180 180 90 504.12 374.971 376.572
"3330" 44200004 0 3 232 2 1 -0.9016 0.2705 -0.9792 0.8794 -0.0614 -0.6843 -0.7823 -1.0132 -0.5828 -0.6853 -0.6335 -1.7195 -0.2023 -0.6576 480 480 240 398.763 410.316 384.934
"3331" 44200012 1 3 313 6 0 -0.5624 0.062 -0.2047 -0.7985 -1.0213 0.4829 -0.7823 -0.1882 -0.6917 -0.4396 -0.0207 0.7102 0.7628 1.0346 240 240 300 725.759 725.045 697.236
"3332" 44200036 0 2 834 6 0 1.7513 -1.272 -0.9792 -1.2792 -0.0806 0.6818 -0.7823 0.6169 1.5766 -0.1357 -0.1514 0.5948 -1.1481 1.0346 200 150 200 623.743 650.794 653.596
"3333" 44200013 1 3 507 4 NA NA NA NA -1.8939 NA NA NA 0.1021 0.1939 0.0477 0.3884 -0.7395 NA NA NA NA NA 225.818 191.53 228.646
"3334" 44200021 0 1 507 4 0 1.0227 0.2705 -0.5707 0.4637 -0.5536 -0.8603 -0.7823 -0.4832 0.0684 -1.6145 0.0939 -0.4551 -2.0248 -1.2947 135 135 0 524.876 560.703 532.339
"3335" 44200033 0 2 834 2 0 0.4956 -0.7816 0.1956 -0.13 -0.8738 1.4685 -0.7823 -0.3072 0.4196 0.0477 -0.5469 -1.3583 1.314 1.0346 250 200 100 448.796 405.933 394.786
"3336" 44200045 1 1 507 6 0 -1.3214 -1.272 0.1956 -1.8939 0.3611 0.9423 -0.7823 0.508 -0.1054 -2.2417 1.6053 1.2574 -0.1931 0.3622 200 200 200 589.259 586.043 581.143
"3337" 44200029 0 2 493 6 1 0.9908 -0.0268 2.0054 1.1911 1.6438 -0.8192 1.1625 -0.312 0.803 -1.7257 -0.4336 0.1017 -0.7475 0.3622 275 275 165 370.881 369.66 339.396
"3338" 44200001 0 1 507 5 0 1.0781 -1.272 -0.2047 1.4083 -1.0881 -2.0711 0.8615 -1.2085 -0.438 -1.0118 -1.3042 -0.893 -0.3172 1.0346 200 150 150 567.288 615.849 631.448
"3339" 44200043 1 1 507 5 0 1.0781 0.7192 1.1811 -0.4342 2.3693 -0.2159 -0.7823 0.6728 0.5142 -0.1357 0.2424 -0.206 -0.3673 -1.3939 240 240 360 569.342 536.078 482.762
"3340" 44200045 0 3 313 6 0 1.5998 -0.0545 -0.6888 0.4637 -1.321 -0.5665 0.7703 1.608 1.5766 1.1793 0.5182 1.2156 -0.3172 1.0346 200 150 200 545.868 545.697 604.563
"3341" 44200006 0 3 493 6 0 0.7942 -1.272 2.0054 -1.4869 0.3444 1.4685 -0.7823 1.7622 1.5766 1.1793 0.629 1.5545 0.385 1.0346 165 220 275 724.503 621.53 623.153
"3342" 44200024 1 2 493 6 1 -0.1886 -0.5536 -0.0591 0.5949 -0.7906 -0.8042 2.8415 2.0082 1.4029 1.1793 1.1162 1.3048 1.314 0.3622 1080 1080 1080 503.265 417.875 510.684
"3343" 44200040 1 1 507 6 0 -1.9715 -0.6451 2.0054 -0.7592 1.6219 0.6738 -0.7823 1.4827 0.8365 1.1793 1.4104 1.4362 -0.8601 1.0346 250 150 300 501.653 471.512 553.298
"3344" 44200013 0 2 232 0 0 -0.7215 0.7192 -0.2047 0.5949 -0.8109 -0.4415 -0.7823 -0.4093 -0.2742 -0.6853 -0.0634 -2.1852 0.2485 -0.6576 240 240 120 455.132 331.325 396.359
"3345" 44200037 0 2 493 6 0 -0.7637 -1.272 -1.2263 -1.4242 1.5527 -0.2835 NA 1.821 1.4029 1.1793 1.1448 1.7493 -0.7857 -0.6576 250 250 150 416.984 531.184 443.836
"3346" 44200035 1 3 834 6 1 -0.917 0.2705 0.1244 0.4637 -1.3068 -0.3086 1.4812 -1.7543 -1.8499 -1.2189 -1.2212 -0.813 -1.8358 -1.7696 480 1200 360 452.259 377.461 473.494
"3347" 44200040 0 3 834 6 0 2.6131 0.9672 -2.345 0.4637 -1.5508 -2.4306 0.2907 -0.7537 -1.8499 -0.6853 -0.628 0.4928 -1.1481 1.0346 200 250 100 330.565 488.172 417.128
"3348" 44200011 1 1 507 6 0 0.0508 0.2705 -0.0326 -0.687 -0.0614 0.6818 -0.7823 0.8516 -0.252 0.1806 1.3615 0.5836 1.314 0.6402 200 200 200 394.832 502.064 468.232
"3349" 44200038 0 1 507 6 1 -0.7637 1.6524 -0.733 -0.2006 -0.0614 NA 1.1211 0.5049 0.1735 -0.4035 0.5264 0.6168 0.039 -0.6576 NA NA NA 449.123 386.449 439.495
"3350" 44200025 1 1 493 5 0 -0.5141 -1.272 0.4978 1.8905 0.4552 1.4326 -0.7823 0.1215 0.0684 -0.1357 0.0856 -0.1169 1.314 1.0346 200 150 100 543.173 488.421 512.194
"3351" 44200038 0 1 507 6 1 -1.1285 -1.272 -0.9792 1.8905 -0.8273 NA NA 1.451 0.8365 0.0477 1.2838 1.0851 -0.7769 NA NA NA NA 443.705 452.737 479.423
"3352" 44200008 1 1 507 5 0 -0.8216 -1.272 0.7262 -1.4869 0.3444 -0.0509 0.2907 0.9128 -0.0307 1.1793 1.6023 0.5879 -0.3374 -1.5824 200 250 250 617.233 560.435 525.296
"3353" 44200017 0 2 493 4 1 -0.3377 0.2705 NA NA NA NA NA -0.5301 -1.1503 -0.6947 -0.2121 -0.7708 1.314 NA NA NA NA 457.121 386.476 442.904
"3354" 44200011 0 1 507 4 0 0.0995 1.1904 0.992 0.052 0.021 0.2442 0.7703 0.9847 1.5766 -0.6853 0.5563 0.5653 0.4394 0.5029 200 200 200 672.431 639.097 539.04
